date,market,channel,campaign,currency,spend,impressions,clicks,conversions,attributed_revenue
02-03-2026,Egypt,OOH,Ramadan Together,EGP,283370.05,975042.0,0.0,0.0,0.0
09-03-2026,UAE,PaidSearch,Always-On Brand,AED,51257.88,361031.0,21521.0,295.0,739596.74
09-03-2026,UAE,PaidSearch,Galaxy Flagship Launch,AED,187554.79,1243230.0,79410.0,888.0,2349636.77
09-03-2026,UAE,Paid Search,Ramadan Together,AED,118419.01,930782.0,67893.0,788.0,2014267.42
09-03-2026,UAE,META,Always-On Brand,AED,66850.11,2060484.0,26854.0,203.0,551447.18
09-03-2026,UAE,meta,Galaxy Flagship Launch,AED,151205.47,4425390.0,55976.0,372.0,955192.42
09-03-2026,UAE,META,Ramadan Together,AED,199666.66,6057855.0,65710.0,508.0,1339586.24
09-03-2026,UAE,tiktok,Always-On Brand,AED,102362.8,4814012.0,62749.0,223.0,573026.97
09-03-2026,UAE,tiktok,Galaxy Flagship Launch,AED,74142.8,3303364.0,49331.0,225.0,619817.08
09-03-2026,UAE,tiktok,Ramadan Together,AED,68869.19,2802770.0,40523.0,154.0,390291.46
09-03-2026,UAE,YT,Always-On Brand,AED,29800.42,678445.0,4229.0,15.0,38494.14
09-03-2026,UAE,YT,Galaxy Flagship Launch,AED,80273.42,2052347.0,11554.0,38.0,98002.31
09-03-2026,UAE,youtube,Ramadan Together,AED,212741.19,5698388.0,48659.0,159.0,420993.3
09-03-2026,UAE,Display,Always-On Brand,AED,56160.36,4814623.0,4393.0,7.0,18930.08
09-03-2026,UAE,Programmatic,Galaxy Flagship Launch,AED,11698.81,925829.0,837.0,1.0,2684.04
09-03-2026,UAE,Display,Ramadan Together,AED,144070.51,10823921.0,10449.0,15.0,41088.74
09-03-2026,UAE,tv,Always-On Brand,AED,237171.74,4630131.0,0.0,0.0,0.0
09-03-2026,UAE,TV,Galaxy Flagship Launch,AED,42512.51,819726.0,0.0,0.0,0.0
09-03-2026,UAE,Television,Ramadan Together,AED,185284.41,3646385.0,0.0,0.0,0.0
09-03-2026,UAE,Out of Home,Always-On Brand,AED,58360.17,2839648.0,0.0,0.0,0.0
09-03-2026,UAE  ,Out of Home,Galaxy Flagship Launch,AED,17655.72,849994.0,0.0,0.0,0.0
09-03-2026,UAE,ooh,Ramadan Together,AED,20025.92,1037842.0,0.0,0.0,0.0
09-03-2026,KSA,Paid Search,Always-On Brand,SAR,102767.25,622343.0,35080.0,465.0,1227900.07
09-03-2026,KSA  ,PaidSearch,Galaxy Flagship Launch,SAR,119412.75,692758.0,41917.0,385.0,1069703.36
09-03-2026,KSA,paid_search,Ramadan Together,SAR,245545.3,1502182.0,84421.0,1156.0,3087816.18
09-03-2026,KSA,Facebook/Instagram,Always-On Brand,SAR,220609.64,7881614.0,86647.0,539.0,1515246.18
09-03-2026,KSA,Meta,Galaxy Flagship Launch,SAR,171224.15,5527041.0,59173.0,339.0,975894.48
09-03-2026,KSA,META,Ramadan Together,SAR,190005.76,6100076.0,79118.0,563.0,1612944.94
09-03-2026,KSA,TikTok,Always-On Brand,SAR,54433.35,2306880.0,31404.0,125.0,336443.84
09-03-2026,KSA,TikTok,Galaxy Flagship Launch,SAR,127600.58,5985634.0,78845.0,403.0,1175603.45
09-03-2026,KSA,tiktok,Ramadan Together,SAR,129273.35,5655976.0,78070.0,324.0,852139.97
09-03-2026,KSA,YT,Always-On Brand,SAR,320224.04,8043192.0,68108.0,239.0,653274.31
09-03-2026,KSA,youtube,Galaxy Flagship Launch,SAR,96090.46,2409525.0,15991.0,48.0,140932.9
09-03-2026,KSA,youtube,Ramadan Together,SAR,23002.22,557465.0,4244.0,11.0,31062.27
09-03-2026,KSA,Programmatic,Always-On Brand,SAR,57653.77,4690089.0,4063.0,7.0,19201.61
09-03-2026,KSA,Programmatic Display,Galaxy Flagship Launch,SAR,183364.58,14521873.0,12614.0,19.0,51786.56
09-03-2026,KSA,Programmatic,Ramadan Together,SAR,41235.44,3137095.0,3008.0,6.0,16315.53
09-03-2026,KSA,TV,Always-On Brand,SAR,137116.3,2764779.0,0.0,0.0,0.0
09-03-2026,KSA,TV,Galaxy Flagship Launch,SAR,283780.96,4779969.0,0.0,0.0,0.0
09-03-2026,KSA,TV,Ramadan Together,SAR,118068.62,2504050.0,0.0,0.0,0.0
09-03-2026,KSA,OOH,Always-On Brand,SAR,77334.59,3617520.0,0.0,0.0,0.0
09-03-2026,KSA,Out of Home,Galaxy Flagship Launch,SAR,45150.58,1917144.0,0.0,0.0,0.0
09-03-2026,KSA,Out of Home,Ramadan Together,SAR,20001.47,908194.0,0.0,0.0,0.0
09-03-2026,Egypt,Search,Always-On Brand,EGP,400782.29,189805.0,13106.0,189.0,1968698.28
09-03-2026,Egypt,PaidSearch,Galaxy Flagship Launch,EGP,1037367.69,545427.0,37336.0,454.0,4665350.67
09-03-2026,Egypt,Search,Ramadan Together,EGP,649783.55,307305.0,17616.0,215.0,2333811.98
09-03-2026,Egypt,Meta,Always-On Brand,EGP,358036.63,850837.0,9763.0,68.0,711883.59
09-03-2026,Egypt,Meta,Galaxy Flagship Launch,EGP,572049.48,1488485.0,17724.0,120.0,1260413.47
09-03-2026,Egypt,meta,Ramadan Together,EGP,1322375.47,2998756.0,36617.0,224.0,2260088.41
09-03-2026,Egypt,TikTok,Always-On Brand,EGP,851820.15,2900992.0,40849.0,155.0,1654222.4
09-03-2026,Egypt,TikTok,Galaxy Flagship Launch,EGP,270576.16,854245.0,12440.0,48.0,514564.22
09-03-2026,Egypt,tiktok,Ramadan Together,EGP,327244.9,1081701.0,17313.0,70.0,748670.8
09-03-2026,Egypt,YT,Always-On Brand,EGP,291677.78,577019.0,4076.0,15.0,149362.35
09-03-2026,Egypt,YouTube,Galaxy Flagship Launch,EGP,369258.64,635371.0,4584.0,16.0,165748.07
09-03-2026,Egypt,YT,Ramadan Together,EGP,948867.84,1667501.0,11564.0,39.0,401779.73
09-03-2026,Egypt,Display,Always-On Brand,EGP,123427.77,793408.0,777.0,1.0,11067.12
09-03-2026,Egypt,Programmatic Display,Galaxy Flagship Launch,EGP,346184.51,1832709.0,1714.0,3.0,30716.41
09-03-2026,Egypt,Programmatic Display,Ramadan Together,EGP,684532.01,3977971.0,4434.0,7.0,69431.52
09-03-2026,Egypt,Television,Always-On Brand,EGP,1137264.68,1728764.0,0.0,0.0,0.0
09-03-2026,Egypt,Television,Galaxy Flagship Launch,EGP,160655.15,249150.0,0.0,0.0,0.0
09-03-2026,Egypt,TV,Ramadan Together,EGP,1072571.0,1638188.0,0.0,0.0,0.0
09-03-2026,Egypt,Out of Home,Always-On Brand,EGP,124595.09,451163.0,0.0,0.0,0.0
09-03-2026,Egypt,OOH,Galaxy Flagship Launch,EGP,159811.51,597656.0,0.0,0.0,0.0
09-03-2026,Egypt,ooh,Ramadan Together,EGP,291900.3,1036150.0,0.0,0.0,0.0
16-03-2026,UAE,PaidSearch,Always-On Brand,AED,222838.31,1434389.0,87330.0,1313.0,3243132.19
16-03-2026,UAE,Paid Search,Galaxy Flagship Launch,AED,63877.59,375352.0,24665.0,372.0,922168.1
16-03-2026,UAE,Search,Ramadan Together,AED,101172.1,639408.0,40088.0,564.0,1457597.05
16-03-2026,UAE,Facebook/Instagram,Always-On Brand,AED,120117.87,3549170.0,38045.0,211.0,563022.33
16-03-2026,UAE,META,Galaxy Flagship Launch,AED,195206.61,6813321.0,72156.0,466.0,1259160.65
16-03-2026,UAE,Meta,Ramadan Together,AED,110802.16,3571777.0,44533.0,263.0,705715.69
16-03-2026,UAE,Tik Tok,Always-On Brand,AED,79694.37,3167925.0,52094.0,223.0,551804.38
16-03-2026,UAE,Tik Tok,Galaxy Flagship Launch,AED,47135.36,2168514.0,27886.0,134.0,364347.48
16-03-2026,UAE,Tik Tok,Ramadan Together,AED,115562.28,4677570.0,68359.0,327.0,854430.24
16-03-2026,UAE,YouTube,Always-On Brand,AED,100579.0,2434481.0,14112.0,46.0,123104.93
16-03-2026,UAE,YT,Galaxy Flagship Launch,AED,106449.39,2435978.0,16418.0,47.0,118135.92
16-03-2026,UAE,YT,Ramadan Together,AED,109229.15,2953949.0,21876.0,73.0,182010.53
16-03-2026,UAE,Display,Always-On Brand,AED,78050.27,5938371.0,5548.0,10.0,26044.36
16-03-2026,UAE  ,Programmatic,Galaxy Flagship Launch,AED,81552.82,7082755.0,5947.0,12.0,30126.9
16-03-2026,UAE  ,Programmatic,Ramadan Together,AED,38541.01,2758827.0,2832.0,5.0,13719.11
16-03-2026,UAE,Television,Always-On Brand,AED,169822.97,3554271.0,0.0,0.0,0.0
16-03-2026,UAE  ,TV,Galaxy Flagship Launch,AED,164680.39,3075908.0,0.0,0.0,0.0
16-03-2026,UAE,Television,Ramadan Together,AED,69622.39,1331584.0,0.0,0.0,0.0
16-03-2026,UAE,ooh,Always-On Brand,AED,29364.71,1432128.0,0.0,0.0,0.0
16-03-2026,UAE,ooh,Galaxy Flagship Launch,AED,33721.58,1721985.0,0.0,0.0,0.0
16-03-2026,UAE,OOH,Ramadan Together,AED,31671.7,1552605.0,0.0,0.0,0.0
16-03-2026,KSA,PaidSearch,Always-On Brand,SAR,293910.48,1855821.0,116590.0,1569.0,4408814.95
16-03-2026,KSA,PaidSearch,Galaxy Flagship Launch,SAR,168024.64,1046252.0,53753.0,795.0,2229927.13
16-03-2026,KSA,Search,Ramadan Together,SAR,10531.8,68183.0,4681.0,70.0,183970.18
16-03-2026,KSA  ,meta,Always-On Brand,SAR,244963.45,7953126.0,97167.0,611.0,1721802.57
16-03-2026,KSA,META,Galaxy Flagship Launch,SAR,248271.43,7355424.0,84503.0,615.0,1748176.81
16-03-2026,KSA,META,Ramadan Together,SAR,85358.35,2772510.0,27960.0,162.0,457100.66
16-03-2026,KSA  ,tiktok,Always-On Brand,SAR,100688.42,4090747.0,46849.0,193.0,513338.07
16-03-2026,KSA,tiktok,Galaxy Flagship Launch,SAR,68972.9,3270909.0,39821.0,146.0,426234.14
16-03-2026,KSA,Tik Tok,Ramadan Together,SAR,146589.23,6659698.0,92806.0,395.0,1074682.48
16-03-2026,KSA  ,YouTube,Always-On Brand,SAR,192869.2,4482719.0,32523.0,106.0,284264.67
16-03-2026,KSA,YT,Galaxy Flagship Launch,SAR,118590.91,2825470.0,18219.0,62.0,177094.64
16-03-2026,KSA,youtube,Ramadan Together,SAR,134393.86,3259878.0,24361.0,99.0,290627.51
16-03-2026,KSA  ,Programmatic Display,Always-On Brand,SAR,73742.71,5511896.0,4347.0,7.0,20072.55
16-03-2026,KSA,Programmatic Display,Galaxy Flagship Launch,SAR,172755.58,13099673.0,12374.0,23.0,64624.36
16-03-2026,KSA,Programmatic Display,Ramadan Together,SAR,25781.81,2095217.0,1934.0,4.0,11112.03
16-03-2026,KSA  ,TV,Always-On Brand,SAR,256379.98,5055848.0,0.0,0.0,0.0
16-03-2026,KSA,Television,Galaxy Flagship Launch,SAR,228266.08,4252761.0,0.0,0.0,0.0
16-03-2026,KSA,tv,Ramadan Together,SAR,59936.7,1049294.0,0.0,0.0,0.0
16-03-2026,KSA,ooh,Always-On Brand,SAR,44054.64,2041195.0,0.0,0.0,0.0
16-03-2026,KSA,Out of Home,Galaxy Flagship Launch,SAR,47300.22,2416725.0,0.0,0.0,0.0
16-03-2026,KSA,OOH,Ramadan Together,SAR,42264.1,1842994.0,0.0,0.0,0.0
16-03-2026,Egypt,PaidSearch,Always-On Brand,EGP,902220.82,493085.0,29944.0,552.0,5478616.47
16-03-2026,Egypt,Search,Galaxy Flagship Launch,EGP,191173.09,90063.0,5396.0,72.0,759211.99
16-03-2026,Egypt,paid_search,Ramadan Together,EGP,927219.75,466437.0,31323.0,463.0,4622234.69
16-03-2026,Egypt,Meta,Always-On Brand,EGP,754831.2,2036845.0,24077.0,175.0,1863697.55
16-03-2026,Egypt,Meta,Galaxy Flagship Launch,EGP,827917.11,1938755.0,19982.0,136.0,1509236.99
16-03-2026,Egypt,META,Ramadan Together,EGP,678222.03,1739771.0,21879.0,104.0,1030817.7
16-03-2026,Egypt,TikTok,Always-On Brand,EGP,799333.79,2460896.0,27872.0,115.0,1276586.58
16-03-2026,Egypt,tiktok,Galaxy Flagship Launch,EGP,217473.34,725427.0,10447.0,48.0,484997.66
16-03-2026,Egypt,Tik Tok,Ramadan Together,EGP,376355.33,1312846.0,15470.0,54.0,581848.03
16-03-2026,Egypt,youtube,Always-On Brand,EGP,742084.28,1307631.0,9084.0,30.0,321032.52
16-03-2026,Egypt,YouTube,Galaxy Flagship Launch,EGP,308288.63,579872.0,4417.0,12.0,121398.67
16-03-2026,Egypt,YouTube,Ramadan Together,EGP,596198.31,1180142.0,9164.0,29.0,294802.03
16-03-2026,Egypt,Programmatic Display,Always-On Brand,EGP,233598.2,1475971.0,1268.0,2.0,21287.81
16-03-2026,Egypt,Display,Galaxy Flagship Launch,EGP,444046.69,3133388.0,2867.0,5.0,52529.1
16-03-2026,Egypt,Programmatic,Ramadan Together,EGP,424759.43,2493926.0,2263.0,3.0,31947.83
16-03-2026,Egypt,TV,Always-On Brand,EGP,284175.32,398989.0,0.0,0.0,0.0
16-03-2026,Egypt,tv,Galaxy Flagship Launch,EGP,567684.39,867896.0,0.0,0.0,0.0
16-03-2026,Egypt,tv,Ramadan Together,EGP,1095104.16,1558080.0,0.0,0.0,0.0
16-03-2026,Egypt,Out of Home,Always-On Brand,EGP,88691.89,315584.0,0.0,0.0,0.0
16-03-2026,Egypt,Out of Home,Galaxy Flagship Launch,EGP,343230.4,1384292.0,0.0,0.0,0.0
16-03-2026,Egypt,OOH,Ramadan Together,EGP,149349.6,553053.0,0.0,0.0,0.0
23-03-2026,UAE  ,Paid Search,Always-On Brand,AED,54974.11,379512.0,23326.0,311.0,785454.7
23-03-2026,UAE,Paid Search,Galaxy Flagship Launch,AED,229959.13,1426090.0,93713.0,1550.0,4124559.08
23-03-2026,UAE,PaidSearch,Ramadan Together,AED,71412.68,450331.0,27463.0,372.0,990979.55
23-03-2026,UAE,META,Always-On Brand,AED,42750.16,1361845.0,18054.0,124.0,313447.26
23-03-2026,UAE,META,Galaxy Flagship Launch,AED,262071.11,7629534.0,90119.0,669.0,1656482.56
23-03-2026,UAE,META,Ramadan Together,AED,121384.47,3753939.0,44809.0,218.0,554767.3
23-03-2026,UAE,TikTok,Always-On Brand,AED,127011.57,5192697.0,72436.0,331.0,836837.96
23-03-2026,UAE  ,tiktok,Galaxy Flagship Launch,AED,78773.65,3361514.0,40828.0,182.0,472164.02
23-03-2026,UAE,Tik Tok,Ramadan Together,AED,42894.0,1885860.0,28329.0,96.0,262191.59
23-03-2026,UAE,YT,Always-On Brand,AED,58543.38,1371886.0,8932.0,30.0,81928.01
23-03-2026,UAE,youtube,Galaxy Flagship Launch,AED,124625.83,2905975.0,22373.0,77.0,191523.72
23-03-2026,UAE,YT,Ramadan Together,AED,108069.0,2880010.0,22332.0,71.0,180247.15
23-03-2026,UAE,Programmatic,Always-On Brand,AED,41152.46,3352015.0,2978.0,4.0,11033.58
23-03-2026,UAE,Programmatic Display,Galaxy Flagship Launch,AED,99751.13,8089585.0,8325.0,15.0,40895.29
23-03-2026,UAE,Display,Ramadan Together,AED,51073.26,4410332.0,4766.0,8.0,22085.28
23-03-2026,UAE,TV,Always-On Brand,AED,217924.87,3836659.0,0.0,0.0,0.0
23-03-2026,UAE,TV,Galaxy Flagship Launch,AED,42638.0,767432.0,0.0,0.0,0.0
23-03-2026,UAE,tv,Ramadan Together,AED,148105.22,3151688.0,0.0,0.0,0.0
23-03-2026,UAE,ooh,Always-On Brand,AED,47963.92,2235813.0,0.0,0.0,0.0
23-03-2026,UAE,OOH,Galaxy Flagship Launch,AED,37471.86,1668449.0,0.0,0.0,0.0
23-03-2026,UAE,Out of Home,Ramadan Together,AED,18683.14,994745.0,0.0,0.0,0.0
23-03-2026,KSA,paid_search,Always-On Brand,SAR,226979.44,1438456.0,98507.0,1404.0,3980383.21
23-03-2026,KSA,Paid Search,Galaxy Flagship Launch,SAR,164828.55,962034.0,62568.0,1024.0,2716881.91
23-03-2026,KSA,paid_search,Ramadan Together,SAR,108925.52,771649.0,51427.0,646.0,1768955.36
23-03-2026,KSA,meta,Always-On Brand,SAR,241644.89,7142477.0,78809.0,486.0,1340568.4
23-03-2026,KSA,Facebook/Instagram,Galaxy Flagship Launch,SAR,177580.8,5318966.0,61439.0,384.0,1025497.47
23-03-2026,KSA,META,Ramadan Together,SAR,134985.34,4212759.0,47028.0,282.0,812143.33
23-03-2026,KSA,TikTok,Always-On Brand,SAR,98840.8,4139183.0,58081.0,242.0,636973.61
23-03-2026,KSA,Tik Tok,Galaxy Flagship Launch,SAR,188819.09,8569737.0,113250.0,502.0,1364306.4
23-03-2026,KSA,TikTok,Ramadan Together,SAR,59652.92,2671691.0,39379.0,158.0,421437.74
23-03-2026,KSA,YT,Always-On Brand,SAR,61680.31,1445708.0,9485.0,36.0,105502.66
23-03-2026,KSA,YT,Galaxy Flagship Launch,SAR,214040.69,5065427.0,33892.0,112.0,316090.11
23-03-2026,KSA,YouTube,Ramadan Together,SAR,141463.21,3378461.0,25181.0,82.0,219763.11
23-03-2026,KSA,Programmatic,Always-On Brand,SAR,94954.9,7840215.0,6456.0,12.0,33827.53
23-03-2026,KSA,Programmatic,Galaxy Flagship Launch,SAR,75620.05,6526210.0,5900.0,9.0,24361.67
23-03-2026,KSA,Programmatic,Ramadan Together,SAR,109970.09,9107751.0,7948.0,14.0,38005.87
23-03-2026,KSA,TV,Always-On Brand,SAR,167758.64,3011657.0,0.0,0.0,0.0
23-03-2026,KSA,tv,Galaxy Flagship Launch,SAR,278981.14,5365158.0,0.0,0.0,0.0
23-03-2026,KSA,TV,Ramadan Together,SAR,88684.34,1766634.0,0.0,0.0,0.0
23-03-2026,KSA,Out of Home,Always-On Brand,SAR,36925.09,1818515.0,0.0,0.0,0.0
23-03-2026,KSA,Out of Home,Galaxy Flagship Launch,SAR,33888.63,1593960.0,0.0,0.0,0.0
23-03-2026,KSA,ooh,Ramadan Together,SAR,66816.97,3200144.0,0.0,0.0,0.0
23-03-2026,Egypt,paid_search,Always-On Brand,EGP,897803.66,415098.0,27135.0,412.0,4431289.9
23-03-2026,Egypt,PaidSearch,Galaxy Flagship Launch,EGP,867843.18,433583.0,27074.0,369.0,4003959.68
23-03-2026,Egypt,Search,Ramadan Together,EGP,271509.37,125784.0,6771.0,103.0,1113946.51
23-03-2026,Egypt,meta,Always-On Brand,EGP,826619.94,1963951.0,22641.0,132.0,1362660.92
23-03-2026,Egypt,META,Galaxy Flagship Launch,EGP,948919.6,2056103.0,20990.0,151.0,1552984.31
23-03-2026,Egypt,meta,Ramadan Together,EGP,353449.03,973376.0,11924.0,85.0,905528.93
23-03-2026,Egypt,TikTok,Always-On Brand,EGP,396660.08,1304398.0,17949.0,84.0,839564.62
23-03-2026,Egypt,Tik Tok,Galaxy Flagship Launch,EGP,352189.97,1076097.0,12701.0,57.0,583367.87
23-03-2026,Egypt,Tik Tok,Ramadan Together,EGP,650332.49,2205701.0,28098.0,111.0,1152194.38
23-03-2026,Egypt,youtube,Always-On Brand,EGP,710111.21,1352979.0,9182.0,29.0,299860.59
23-03-2026,Egypt  ,YT,Galaxy Flagship Launch,EGP,548051.11,996470.0,7274.0,22.0,240627.05
23-03-2026,Egypt,youtube,Ramadan Together,EGP,365127.96,717423.0,5092.0,16.0,172439.01
23-03-2026,Egypt,Programmatic Display,Always-On Brand,EGP,343392.02,2133031.0,1799.0,3.0,31001.53
23-03-2026,Egypt,Programmatic,Galaxy Flagship Launch,EGP,465700.52,2602543.0,2741.0,5.0,52690.16
23-03-2026,Egypt,Programmatic,Ramadan Together,EGP,351287.64,2293907.0,1977.0,3.0,31227.34
23-03-2026,Egypt,TV,Always-On Brand,EGP,979278.88,1635460.0,0.0,0.0,0.0
23-03-2026,Egypt,TV,Galaxy Flagship Launch,EGP,877276.39,1280155.0,0.0,0.0,0.0
23-03-2026,Egypt,Television,Ramadan Together,EGP,404908.53,600225.0,0.0,0.0,0.0
23-03-2026,Egypt,Out of Home,Always-On Brand,EGP,218182.3,823413.0,0.0,0.0,0.0
23-03-2026,Egypt,OOH,Galaxy Flagship Launch,EGP,145875.9,530567.0,0.0,0.0,0.0
23-03-2026,Egypt,OOH,Ramadan Together,EGP,220137.9,812486.0,0.0,0.0,0.0
30-03-2026,UAE,Paid Search,Always-On Brand,AED,122888.51,845743.0,51492.0,762.0,1993555.44
30-03-2026,UAE,Paid Search,Galaxy Flagship Launch,AED,42007.28,257382.0,15993.0,206.0,532058.16
30-03-2026,UAE,paid_search,Ramadan Together,AED,102496.38,673560.0,48666.0,637.0,1707297.45
30-03-2026,UAE,meta,Always-On Brand,AED,10677.74,368363.0,3909.0,25.0,64389.2
30-03-2026,UAE,Meta,Galaxy Flagship Launch,AED,73117.7,2159733.0,21286.0,125.0,307742.1
30-03-2026,UAE,Meta,Ramadan Together,AED,189013.42,6586081.0,72527.0,511.0,1317693.95
30-03-2026,UAE,TikTok,Always-On Brand,AED,41435.21,1770500.0,24121.0,109.0,285643.42
30-03-2026,UAE,tiktok,Galaxy Flagship Launch,AED,41392.97,1848466.0,22994.0,87.0,232242.35
30-03-2026,UAE,Tik Tok,Ramadan Together,AED,79340.6,3432536.0,49958.0,225.0,591244.34
30-03-2026,UAE,youtube,Always-On Brand,AED,61882.11,1526608.0,11536.0,34.0,85450.81
30-03-2026,UAE,youtube,Galaxy Flagship Launch,AED,78565.94,1887374.0,14266.0,43.0,112101.24
30-03-2026,UAE,youtube,Ramadan Together,AED,85990.54,2255537.0,14799.0,43.0,109611.68
30-03-2026,UAE  ,Display,Always-On Brand,AED,36615.4,2723328.0,2346.0,4.0,9859.51
30-03-2026,UAE,Display,Galaxy Flagship Launch,AED,78064.59,6250702.0,6357.0,10.0,25330.88
30-03-2026,UAE,Display,Ramadan Together,AED,27220.99,2159894.0,1731.0,3.0,7982.49
30-03-2026,UAE,tv,Always-On Brand,AED,83010.42,1705701.0,0.0,0.0,0.0
30-03-2026,UAE,TV,Galaxy Flagship Launch,AED,176661.85,3297391.0,0.0,0.0,0.0
30-03-2026,UAE,TV,Ramadan Together,AED,39053.75,797224.0,0.0,0.0,0.0
30-03-2026,UAE,ooh,Always-On Brand,AED,12226.42,555941.0,0.0,0.0,0.0
30-03-2026,UAE,Out of Home,Galaxy Flagship Launch,AED,19321.63,985835.0,0.0,0.0,0.0
30-03-2026,UAE,ooh,Ramadan Together,AED,38208.15,2055894.0,0.0,0.0,0.0
30-03-2026,KSA,Paid Search,Always-On Brand,SAR,142234.12,789247.0,49856.0,624.0,1733332.66
30-03-2026,KSA,Search,Galaxy Flagship Launch,SAR,111792.59,676122.0,36808.0,472.0,1388639.96
30-03-2026,KSA,Paid Search,Ramadan Together,SAR,114214.62,689728.0,50571.0,711.0,1940870.69
30-03-2026,KSA,Facebook/Instagram,Always-On Brand,SAR,87141.58,2728970.0,33247.0,230.0,658373.88
30-03-2026,KSA,Meta,Galaxy Flagship Launch,SAR,131224.69,4645825.0,61346.0,341.0,962240.65
30-03-2026,KSA,Facebook/Instagram,Ramadan Together,SAR,129551.28,4109222.0,47204.0,321.0,915569.83
30-03-2026,KSA,TikTok,Always-On Brand,SAR,138227.05,6473867.0,102987.0,386.0,1132997.47
30-03-2026,KSA,Tik Tok,Galaxy Flagship Launch,SAR,82151.48,3633526.0,44116.0,174.0,485162.8
30-03-2026,KSA,TikTok,Ramadan Together,SAR,27937.97,1344295.0,20742.0,93.0,264290.96
30-03-2026,KSA,youtube,Always-On Brand,SAR,21996.3,539311.0,3918.0,11.0,30853.07
30-03-2026,KSA,youtube,Galaxy Flagship Launch,SAR,140444.08,3394643.0,24033.0,79.0,212649.92
30-03-2026,KSA,youtube,Ramadan Together,SAR,120647.1,2872200.0,22911.0,70.0,187981.96
30-03-2026,KSA,Programmatic,Always-On Brand,SAR,99684.37,8161756.0,8011.0,11.0,30783.09
30-03-2026,KSA,Display,Galaxy Flagship Launch,SAR,25236.62,2270226.0,1802.0,3.0,7899.55
30-03-2026,KSA,Programmatic,Ramadan Together,SAR,68723.06,5053289.0,4862.0,9.0,26169.0
30-03-2026,KSA,TV,Always-On Brand,SAR,48286.55,1008533.0,0.0,0.0,0.0
30-03-2026,KSA,TV,Galaxy Flagship Launch,SAR,106758.06,2070245.0,0.0,0.0,0.0
30-03-2026,KSA,Television,Ramadan Together,SAR,234430.9,4440614.0,0.0,0.0,0.0
30-03-2026,KSA,ooh,Always-On Brand,SAR,21822.78,1132889.0,0.0,0.0,0.0
30-03-2026,KSA,ooh,Galaxy Flagship Launch,SAR,23477.57,1297443.0,0.0,0.0,0.0
30-03-2026,KSA,OOH,Ramadan Together,SAR,51911.87,2298428.0,0.0,0.0,0.0
30-03-2026,Egypt,PaidSearch,Always-On Brand,EGP,329856.83,167896.0,9270.0,148.0,1563075.26
30-03-2026,Egypt,PaidSearch,Galaxy Flagship Launch,EGP,260316.22,119870.0,6229.0,81.0,853935.53
30-03-2026,Egypt,PaidSearch,Ramadan Together,EGP,862830.03,398218.0,23320.0,340.0,3669684.94
30-03-2026,Egypt,Meta,Always-On Brand,EGP,760625.56,1938984.0,24020.0,142.0,1477585.6
30-03-2026,Egypt,meta,Galaxy Flagship Launch,EGP,261900.03,706450.0,7867.0,55.0,545494.97
30-03-2026,Egypt,Meta,Ramadan Together,EGP,473018.46,1129873.0,12272.0,66.0,729355.85
30-03-2026,Egypt,Tik Tok,Always-On Brand,EGP,356117.31,1178055.0,18333.0,77.0,781457.56
30-03-2026,Egypt,tiktok,Galaxy Flagship Launch,EGP,232838.2,860821.0,11748.0,41.0,430797.05
30-03-2026,Egypt,TikTok,Ramadan Together,EGP,264929.1,917506.0,13430.0,55.0,595762.87
30-03-2026,Egypt,YT,Always-On Brand,EGP,478622.76,942536.0,6043.0,20.0,215559.5
30-03-2026,Egypt,YouTube,Galaxy Flagship Launch,EGP,187009.71,335027.0,2777.0,9.0,99456.96
30-03-2026,Egypt,YT,Ramadan Together,EGP,443241.53,881469.0,6355.0,21.0,226281.1
30-03-2026,Egypt,Programmatic Display,Always-On Brand,EGP,302827.91,1819443.0,1757.0,3.0,30347.21
30-03-2026,Egypt,Programmatic Display,Galaxy Flagship Launch,EGP,263294.56,1604237.0,1650.0,3.0,32353.89
30-03-2026,Egypt,Programmatic,Ramadan Together,EGP,254158.28,1477958.0,1222.0,2.0,21042.83
30-03-2026,Egypt,Television,Always-On Brand,EGP,212621.93,304180.0,0.0,0.0,0.0
30-03-2026,Egypt,tv,Galaxy Flagship Launch,EGP,807141.78,1279840.0,0.0,0.0,0.0
30-03-2026,Egypt,Television,Ramadan Together,EGP,661349.16,1108304.0,0.0,0.0,0.0
30-03-2026,Egypt,Out of Home,Always-On Brand,EGP,100969.93,367723.0,0.0,0.0,0.0
30-03-2026,Egypt,ooh,Galaxy Flagship Launch,EGP,223287.38,828325.0,0.0,0.0,0.0
30-03-2026,Egypt  ,Out of Home,Ramadan Together,EGP,86938.18,314588.0,0.0,0.0,0.0
06-04-2026,UAE,paid_search,Always-On Brand,AED,88915.37,571285.0,32454.0,421.0,1099002.58
06-04-2026,UAE,PaidSearch,Galaxy Flagship Launch,AED,163591.17,1017659.0,63208.0,782.0,2088364.71
06-04-2026,UAE,meta,Always-On Brand,AED,125358.93,4107506.0,51107.0,323.0,809571.73
06-04-2026,UAE,meta,Galaxy Flagship Launch,AED,154557.22,4986902.0,56254.0,316.0,849790.0
06-04-2026,UAE,TikTok,Always-On Brand,AED,113582.59,5298163.0,70581.0,274.0,721260.77
06-04-2026,UAE,TikTok,Galaxy Flagship Launch,AED,65849.91,2834287.0,32119.0,145.0,393163.5
